"taskID","transcription","valid","comments","userID","inputBy","track","automatedTranscription","sort","sortTwo"
,,,,,,,,,
"91421","that might represent the rays of the sun. Bulls were relatively common motifs in Cypriot art in the early Bronze Age. Cattle had recently been imported to the island for the first time","yes","","2030","Katherine Barnes; Elena Doran ; Adi Levin","  2202_Tulip_shaped_bowl_Chunk_6.mp3","might represent the rays of the Sun common motifs in Cypriot art in the early Bronze Age cattle that recently been important to the island","6","Tulip_shaped_bowl"
"91421","might represent the rays of the Sun. Bulls were relatively common motifs in Cypriot art in the early Bronze Age cattle that recently been imported to the island for the first
            ","yes","","2042","Katherine Barnes; Elena Doran ; Adi Levin","  2202_Tulip_shaped_bowl_Chunk_6.mp3","might represent the rays of the Sun common motifs in Cypriot art in the early Bronze Age cattle that recently been important to the island","6","Tulip_shaped_bowl"
"91421","might represent the rays of the Sun bulls were relatively common motifs in Cypriot art in the early Bronze Age cattle that recently been imported to the island","yes","","1977","Katherine Barnes; Elena Doran ; Adi Levin","  2202_Tulip_shaped_bowl_Chunk_6.mp3","might represent the rays of the Sun common motifs in Cypriot art in the early Bronze Age cattle that recently been important to the island","6","Tulip_shaped_bowl"
,,,,,,,,,
"91422","and the animals' strength and fertility may have given them a religious significance. ","yes","","2030","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2202_Tulip_shaped_bowl_Chunk_7.mp3","what time and the animal strengths and fertility may have given them a religious significance","7","Tulip_shaped_bowl"
"91422","first time and the animal's strength and fertility may have given them a religious significance","no","","2042","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2202_Tulip_shaped_bowl_Chunk_7.mp3","what time and the animal strengths and fertility may have given them a religious significance","7","Tulip_shaped_bowl"
"91422","","yes","","1977","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2202_Tulip_shaped_bowl_Chunk_7.mp3","what time and the animal strengths and fertility may have given them a religious significance","7","Tulip_shaped_bowl"
"91422","as time and the animal's strengths and fertility may have given them a religious significance.","yes","","2044","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2202_Tulip_shaped_bowl_Chunk_7.mp3","what time and the animal strengths and fertility may have given them a religious significance","7","Tulip_shaped_bowl"
,,,,,,,,,
"91423"," these heads which would originally have been attached the bodies were found in a sanctuary at Salamis on the eastern coast of Cyprus they date from around 600 BC","no","","1977","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_0.mp3","these heads which would originally have been attached the bodies were found in a sanctuary at Salamis on the eastern coast of Cyprus they don't from around 600 BC","0","Terracotta_head"
"91423","these heads which would originally have been attached to bodies were found in a sanctuary at Salamis on the eastern coast of Cyprus. They date from around 600 BC, the
            ","yes","","2044","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_0.mp3","these heads which would originally have been attached the bodies were found in a sanctuary at Salamis on the eastern coast of Cyprus they don't from around 600 BC","0","Terracotta_head"
"91423","These heads, which would have originally been attached to bodies, were found in a sanctuary at Salamis on the eastern coast of Cyprus. They date from around 600 BC, ","no","","2030","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_0.mp3","these heads which would originally have been attached the bodies were found in a sanctuary at Salamis on the eastern coast of Cyprus they don't from around 600 BC","0","Terracotta_head"
"91423","these heads which would originally have been attached to bodies were found in a sanctuary at Salamis on the eastern coast of Cyprus they date from around 600 BC the middle ","yes","","2042","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_0.mp3","these heads which would originally have been attached the bodies were found in a sanctuary at Salamis on the eastern coast of Cyprus they don't from around 600 BC","0","Terracotta_head"
,,,,,,,,,
"91424"," what is known as the Cyprio-archaic period in Ancient Cypriot history when the island was dominated first by Assyrians and Egyptians and Persians","yes","","1977","Katherine Barnes; Elena Doran ; Adi Levin","  2203_Terracotta_head_Chunk_1.mp3","what is known as the archaic period in Ancient Cypriot history when the island was dominated first by Assyrians and Egyptians and Persians","1","Terracotta_head"
"91424","the middle of what is known as the Cypro-archaic period in Ancient Cypriot history, a period when the island was dominated first by Assyrians, then by Egyptians and Persians.","yes","","2030","Katherine Barnes; Elena Doran ; Adi Levin","  2203_Terracotta_head_Chunk_1.mp3","what is known as the archaic period in Ancient Cypriot history when the island was dominated first by Assyrians and Egyptians and Persians","1","Terracotta_head"
"91424","of what is known as the Cypro-archaic period in Ancient Cypriot history a period when the island was dominated first by Assyrians then Egyptians and Persians","no","","2042","Katherine Barnes; Elena Doran ; Adi Levin","  2203_Terracotta_head_Chunk_1.mp3","what is known as the archaic period in Ancient Cypriot history when the island was dominated first by Assyrians and Egyptians and Persians","1","Terracotta_head"
,,,,,,,,,
"91425","these heads while being distinctly Cypriot also suggest this foreign influence here's Greek Cypriot archaeologist Evie Marco so these are ","yes","","2042","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_2.mp3","is heads while being distinctly Cypriot also suggest this for an influence is Greek Cypriot archaeologist evie-mae Sophie's art","2","Terracotta_head"
"91425"," these heads while being distinctly Cypriot also suggest this foreign influence. Here's Greek Cypriot archaeologist Evie Makou. So, these are","yes","unsure about exact spelling of that name.","2044","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_2.mp3","is heads while being distinctly Cypriot also suggest this for an influence is Greek Cypriot archaeologist evie-mae Sophie's art","2","Terracotta_head"
"91425","these heads while being distinctly Cypriot also suggest a foreign influence here is Greek Cypriot archaeologist Evie Marco","yes","","1977","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_2.mp3","is heads while being distinctly Cypriot also suggest this for an influence is Greek Cypriot archaeologist evie-mae Sophie's art","2","Terracotta_head"
"91425","These heads, while being distinctly Cypriot, also suggest this foreign influence. Here's Greek-Cypriot archaeologist, ____: 'So these are","yes","Again, impossible to make out the name of the Greek-Cypriot archaeologist","2030","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_2.mp3","is heads while being distinctly Cypriot also suggest this for an influence is Greek Cypriot archaeologist evie-mae Sophie's art","2","Terracotta_head"
,,,,,,,,,
"91426"," mould made heads may heads are very proper to the island of Cyprus even though they bare influences","no","","1977","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_3.mp3","mould made heads may heads are very proper to the Alex hyper even though the evening","3","Terracotta_head"
"91426","mould-made heads, male heads, are very proper to the island of Cyprus even though they bare influences","yes","","2042","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_3.mp3","mould made heads may heads are very proper to the Alex hyper even though the evening","3","Terracotta_head"
"91426","mould-made heads, male heads, are very proper to the island of Cyprus, even though they bear ","yes","last word unclear","2030","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_3.mp3","mould made heads may heads are very proper to the Alex hyper even though the evening","3","Terracotta_head"
"91426","mould made heads, male heads are very proper to the island of Cyprus even though they bear influences","yes","","2044","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_3.mp3","mould made heads may heads are very proper to the Alex hyper even though the evening","3","Terracotta_head"
,,,,,,,,,
"91427","influences from the Eastern world. Their rich, thick eyebrows and their close-fitting caps are characteristics of ","yes","","2030","Katherine Barnes; Roger Wilmot; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_4.mp3","from the Eastern world they reached thick eyebrows and their close-fitting cups are characteristics","4","Terracotta_head"
"91427","from the Eastern world, their reached thick eyebrows and their close-fitting cups are characteristics of ","yes","'reached' possibly 'arched'","2042","Katherine Barnes; Roger Wilmot; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_4.mp3","from the Eastern world they reached thick eyebrows and their close-fitting cups are characteristics","4","Terracotta_head"
"91427","    from the Eastern world their ridged thick eyebrows and their close-fitting cups are characteristics of","yes","","2026","Katherine Barnes; Roger Wilmot; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_4.mp3","from the Eastern world they reached thick eyebrows and their close-fitting cups are characteristics","4","Terracotta_head"
"91427","","yes","","1977","Katherine Barnes; Roger Wilmot; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_4.mp3","from the Eastern world they reached thick eyebrows and their close-fitting cups are characteristics","4","Terracotta_head"
"91427","from the Eastern world their ridged, thick eyebrows and their close-fitting caps are characteristics of","yes","","2044","Katherine Barnes; Roger Wilmot; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_4.mp3","from the Eastern world they reached thick eyebrows and their close-fitting cups are characteristics","4","Terracotta_head"
,,,,,,,,,
"91428","of that style many of these objects have been found in Cyprus and the Eastern influences can also be proved by","yes","","2042","Katherine Barnes; Elena Doran ; Adi Levin","  2203_Terracotta_head_Chunk_5.mp3","off that style many of these objects have been found in Cyprus and the Eastern leaflets is can also be proved","5","Terracotta_head"
"91428","that style. Many of these objects have been found in Cyprus, and the Eastern influences can also be proved by","yes","","2030","Katherine Barnes; Elena Doran ; Adi Levin","  2203_Terracotta_head_Chunk_5.mp3","off that style many of these objects have been found in Cyprus and the Eastern leaflets is can also be proved","5","Terracotta_head"
"91428","off that style many of these objects have been found in Cyprus and the Eastern influences can also be proved","yes","","1977","Katherine Barnes; Elena Doran ; Adi Levin","  2203_Terracotta_head_Chunk_5.mp3","off that style many of these objects have been found in Cyprus and the Eastern leaflets is can also be proved","5","Terracotta_head"
,,,,,,,,,
"91429","fact that one of these figures even though male, wears earrings. They're really amazing","yes","","2044","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_6.mp3","facts that one of these figures even don't make you There lyrics really amazing","6","Terracotta_head"
"91429","facts that one of these figures even though Mayan bears influences is really amazing","no","","1977","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_6.mp3","facts that one of these figures even don't make you There lyrics really amazing","6","Terracotta_head"
"91429","the fact that one of these figures, even though male, wears earrings. It's really amazing.","yes","","2030","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_6.mp3","facts that one of these figures even don't make you There lyrics really amazing","6","Terracotta_head"
"91429","the fact that one of these figures, even though male, bears earrings it's really amazing ","no","","2042","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2203_Terracotta_head_Chunk_6.mp3","facts that one of these figures even don't make you There lyrics really amazing","6","Terracotta_head"
,,,,,,,,,
"91430","This sword in the 6th century BC and was excavated from a tomb at Tommassos in central Cyprus Julie Dawson of the museums Antiquities","yes","","1977","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_0.mp3","Saudi dates in the 6th century BC and was excavated from a tomb tomorrow in central Cyprus Julie Dawson of the museums Antiquities","0","Iron sword"
"91430","This sword dates from the 6th century BC and was excavated from a tomb at Tamassos in central Cyprus. Julie Dawson of the Museum's Antiquities Department","yes","","2030","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_0.mp3","Saudi dates in the 6th century BC and was excavated from a tomb tomorrow in central Cyprus Julie Dawson of the museums Antiquities","0","Iron sword"
"91430","This sword dates from the 6th century BC and was excavated from a tomb at Tamassos in central Cyprus. Julie Dawson of the museum's Antiquities department","yes","","2044","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_0.mp3","Saudi dates in the 6th century BC and was excavated from a tomb tomorrow in central Cyprus Julie Dawson of the museums Antiquities","0","Iron sword"
"91430","this sword dates from the 6th century BC and was excavated from a tomb at Tamassos in central Cyprus. Julie Dawson of the museum's Antiquities department 
            ","yes","","2042","Katherine Barnes; Elena Doran ; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_0.mp3","Saudi dates in the 6th century BC and was excavated from a tomb tomorrow in central Cyprus Julie Dawson of the museums Antiquities","0","Iron sword"
,,,,,,,,,
"91431","evokes something of its past splendour and describes what we see today: 'It's obviously a weapon that's intended for slashing rather than thrusting.","yes","","2030","Katherine Barnes; Louisa de Gooijer; Elena Doran ; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_1.mp3","evoke something that Spa splendor and describe what we see today it's obviously a weapon that's intended for slashing rather than","1","Iron sword"
"91431","   evokes something of its past splendour and describes what we see today: It's obviously a weapon that's intended for slashing rather than thrusting","no","","2044","Katherine Barnes; Louisa de Gooijer; Elena Doran ; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_1.mp3","evoke something that Spa splendor and describe what we see today it's obviously a weapon that's intended for slashing rather than","1","Iron sword"
"91431","evokes something of it's past splendor and describe what we see today it's obviously a weapon that's intended for slashing rather than thrusting","no","","1977","Katherine Barnes; Louisa de Gooijer; Elena Doran ; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_1.mp3","evoke something that Spa splendor and describe what we see today it's obviously a weapon that's intended for slashing rather than","1","Iron sword"
"91431"," evoke something of its past splendour and describes what we see today it's obviously a weapon that's intended for slashing rather than thrusting ","no","","2045","Katherine Barnes; Louisa de Gooijer; Elena Doran ; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_1.mp3","evoke something that Spa splendor and describe what we see today it's obviously a weapon that's intended for slashing rather than","1","Iron sword"
"91431","evokes something of its past splendour and describes what we see today. It's obviously a weapon that's intended for slashing rather than thrusting 
            ","yes","","2042","Katherine Barnes; Louisa de Gooijer; Elena Doran ; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_1.mp3","evoke something that Spa splendor and describe what we see today it's obviously a weapon that's intended for slashing rather than","1","Iron sword"
,,,,,,,,,
"91432","straight into somebody and you look after you can see the midrib here for strengthening it for taking blows if you look quite hard at the paler brown areas","yes","","1977","Katherine Barnes; Louisa de Gooijer; Elena Doran ; Adi Levin","  2204-Iron sword_Chunk_2.mp3","straight into somebody and you look after you can see the midrib here for strengthening it for taking blood if you look quite hard at the polar brown areas","2","Iron sword"
"91432"," straight into somebody and you look up and you can see the midrib here for strengthening it for taking blows uhm if you look quite hard at the polar brown areas
            ","no","","2045","Katherine Barnes; Louisa de Gooijer; Elena Doran ; Adi Levin","  2204-Iron sword_Chunk_2.mp3","straight into somebody and you look after you can see the midrib here for strengthening it for taking blood if you look quite hard at the polar brown areas","2","Iron sword"
"91432","straight into somebody. When you look up it you can see the midrib for strengthening it, for taking blows. If you look quite hard at the paler brown areas up the blade,","yes","","2030","Katherine Barnes; Louisa de Gooijer; Elena Doran ; Adi Levin","  2204-Iron sword_Chunk_2.mp3","straight into somebody and you look after you can see the midrib here for strengthening it for taking blood if you look quite hard at the polar brown areas","2","Iron sword"
"91432","straight into somebody when you look up it you can see the midrib here for strengthening it for taking blows if you look quite hard at the polar brown areas","yes","","2042","Katherine Barnes; Louisa de Gooijer; Elena Doran ; Adi Levin","  2204-Iron sword_Chunk_2.mp3","straight into somebody and you look after you can see the midrib here for strengthening it for taking blood if you look quite hard at the polar brown areas","2","Iron sword"
,,,,,,,,,
"91433","you can actually see where there are remains of the wooden scabbard, and underneath that, this rather syrupy layer, which almost certainly is deteriorated leather","yes","","2030","Katherine Barnes; Elena Doran ; Adi Levin","  2204-Iron sword_Chunk_3.mp3","you can actually see whether or remains of a wooden scabbard underneath that this was the sort of syrupy which almost certainly is deteriorated leather","3","Iron sword"
"91433","you can actually see the remains of a wooden scabbard underneath that this was the sort of syrupy layer which almost certainly is deteriorated leather","yes","","1977","Katherine Barnes; Elena Doran ; Adi Levin","  2204-Iron sword_Chunk_3.mp3","you can actually see whether or remains of a wooden scabbard underneath that this was the sort of syrupy which almost certainly is deteriorated leather","3","Iron sword"
"91433","you can actually see where there are remains of a wooden scabbard and underneath that this rather sort of syrupy layer which almost certainly is deteriorated leather","no","","2042","Katherine Barnes; Elena Doran ; Adi Levin","  2204-Iron sword_Chunk_3.mp3","you can actually see whether or remains of a wooden scabbard underneath that this was the sort of syrupy which almost certainly is deteriorated leather","3","Iron sword"
,,,,,,,,,
"91434","But really the magnificent workmanship of this piece is actually when you get up to the hilt, and what you're seeing there, or the paler parts that you can see on","yes","","2030","Katherine Barnes; Louisa de Gooijer; Adi Levin","  2204-Iron sword_Chunk_4.mp3","is it really the Magnificent workmanship of this piece is actually when you get up to the hilt and what's your seeing their other paler parts that can","4","Iron sword"
"91434"," Really, the magnificent workmanship of this piece is actually when you get up to the hilt and what you're seeing there, all other paler parts that you can see on the ","no","","2045","Katherine Barnes; Louisa de Gooijer; Adi Levin","  2204-Iron sword_Chunk_4.mp3","is it really the Magnificent workmanship of this piece is actually when you get up to the hilt and what's your seeing their other paler parts that can","4","Iron sword"
"91434","is it really the Magnificent workmanship of this piece is actually when you get up to the hilt and what's your seeing there or the paler parts that can","yes","","1977","Katherine Barnes; Louisa de Gooijer; Adi Levin","  2204-Iron sword_Chunk_4.mp3","is it really the Magnificent workmanship of this piece is actually when you get up to the hilt and what's your seeing their other paler parts that can","4","Iron sword"
,,,,,,,,,
"91435","hilt were actually ivory and it would have been laid in sheets across the hilt and then held in place with copper rivats or more likely bronze ri...","yes","","2027","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_5.mp3","Hilton actually I've and it would have been laid in sheets across the hills and then held in place with copper rivets or the more like you actually","5","Iron sword"
"91435"," Hilt are actually ivory and it would have been laid in sheets across the hilt and then held in place with copper rivets or more likely actually bronze rivets","yes","","2044","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_5.mp3","Hilton actually I've and it would have been laid in sheets across the hills and then held in place with copper rivets or the more like you actually","5","Iron sword"
"91435","hilt are actually ivory and it would have been laid in sheets across the hilt and then held in place with copper rivets or more likely actually bronze rivets","yes","","1977","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_5.mp3","Hilton actually I've and it would have been laid in sheets across the hills and then held in place with copper rivets or the more like you actually","5","Iron sword"
"91435","the hilt, are actually ivory. It would have been laid in sheets across the hilt and then held in place with copper rivets, or more likely bronze rivets.","yes","","2030","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_5.mp3","Hilton actually I've and it would have been laid in sheets across the hills and then held in place with copper rivets or the more like you actually","5","Iron sword"
"91435","hilts are actually ivory and it would have been laid in sheets across the hilt and then held in place with copper rivets or the more likely actually bronze ","no","","2045","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_5.mp3","Hilton actually I've and it would have been laid in sheets across the hills and then held in place with copper rivets or the more like you actually","5","Iron sword"
,,,,,,,,,
"91436","you can see hints of a lilac colour and possibly even a little bit of the silver so you'll have to imagine when it was first made this was a sort of gleaming cream","yes","","2045","Katherine Barnes; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_6.mp3","the hints of a lilac colour and possibly even a little bit of the silver so you'll have to imagine when it was first made this was a sort of gleaming cream","6","Iron sword"
"91436","","yes","","1977","Katherine Barnes; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_6.mp3","the hints of a lilac colour and possibly even a little bit of the silver so you'll have to imagine when it was first made this was a sort of gleaming cream","6","Iron sword"
"91436","You can see hints of the lilac colour and possibly even a little bit of the silver, so you have to imagine when it was first made, this was a sort of gleaming cream","yes","","2030","Katherine Barnes; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_6.mp3","the hints of a lilac colour and possibly even a little bit of the silver so you'll have to imagine when it was first made this was a sort of gleaming cream","6","Iron sword"
"91436","we can see hints of a lilac colour and possibly even a little bit of the silver so you have to imagine when it was first made this was a sort of gleaming cream","yes","","2044","Katherine Barnes; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_6.mp3","the hints of a lilac colour and possibly even a little bit of the silver so you'll have to imagine when it was first made this was a sort of gleaming cream","6","Iron sword"
,,,,,,,,,
"91437","silver top to this object looks pretty awful now but once upon a time this would have been a truly fantastic piece of workmanship","no","","1977","Katherine Barnes; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_7.mp3","silver top to this object looks pretty awful now but once upon a time this would have been a truly fantastic piece of work","7","Iron sword"
"91437","and silver top to this object. So it looks pretty awful now, but once upon a time this would have been a truly fantastic piece of workmanship.","no","","2030","Katherine Barnes; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_7.mp3","silver top to this object looks pretty awful now but once upon a time this would have been a truly fantastic piece of work","7","Iron sword"
"91437","silver top to this object so it looks pretty awful now but once upon a time this would have been a truly fantastic piece of workmanship","no","","2045","Katherine Barnes; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_7.mp3","silver top to this object looks pretty awful now but once upon a time this would have been a truly fantastic piece of work","7","Iron sword"
"91437","and silver top to this object. So, it looks pretty awful now but once upon a time this would have been a truly fantastic piece of workmanship","yes","","2044","Katherine Barnes; Louisa de Gooijer; Terence Gould; Adi Levin","  2204-Iron sword_Chunk_7.mp3","silver top to this object looks pretty awful now but once upon a time this would have been a truly fantastic piece of work","7","Iron sword"
,,,,,,,,,
"91438","the Komedia dell'arte was a form of theatre that originated on the street of Italy in the 16th century it became popular throughout Europe not least at the Saxony court ","yes","","2045","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2601-The Angry Harlequin_Chunk_0.mp3","the Komedia dell'arte was a form of theatre that originated on the streets of Italy and 16th century became popular in Europe not least at the Saxon","0","The Angry Harlequin"
"91438","The Commedia dell'arte was a form of theatre that originated on the streets of Italy in the 16th century. It became popular throughout Europe, not least at the Saxony court","yes","","2030","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2601-The Angry Harlequin_Chunk_0.mp3","the Komedia dell'arte was a form of theatre that originated on the streets of Italy and 16th century became popular in Europe not least at the Saxon","0","The Angry Harlequin"
"91438","the Commedia dell'arte was a form of theatre that originated on the streets of Italy in the 16th century. It became popular in Europe, not least at the Saxony court","yes","","2044","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2601-The Angry Harlequin_Chunk_0.mp3","the Komedia dell'arte was a form of theatre that originated on the streets of Italy and 16th century became popular in Europe not least at the Saxon","0","The Angry Harlequin"
"91438","the Comedia dell'arte was a form of theatre that originated on the streets of italy in the 16th century. It became popular throughout Europe. not least at the Saxony court.","no","","2027","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2601-The Angry Harlequin_Chunk_0.mp3","the Komedia dell'arte was a form of theatre that originated on the streets of Italy and 16th century became popular in Europe not least at the Saxon","0","The Angry Harlequin"
"91438","","yes","","1977","Katherine Barnes; Lekha; Louisa de Gooijer; Terence Gould; Adi Levin","  2601-The Angry Harlequin_Chunk_0.mp3","the Komedia dell'arte was a form of theatre that originated on the streets of Italy and 16th century became popular in Europe not least at the Saxon","0","The Angry Harlequin"
,,,,,,,,,
"91439","many of the stock characters are still familiar today harlequin for instance with his distinctive lozenge pattern clothes his flirtatious sweetheart columbine","yes","","2045","Louisa de Gooijer; Elena Alexandra Karampela; Adi Levin","  2601-The Angry Harlequin_Chunk_1.mp3","menu the stock characters are still familiar today harlequin princess with his distinctive lozenge pattern clothes is flirtatious sweetheart","1","The Angry Harlequin"
"91439","Many of the stock characters are still familiar today: Harlequin, for instance, with his distinctive lozenge-patterned clothes; his flirtatious sweetheart Columbine","yes","","2030","Louisa de Gooijer; Elena Alexandra Karampela; Adi Levin","  2601-The Angry Harlequin_Chunk_1.mp3","menu the stock characters are still familiar today harlequin princess with his distinctive lozenge pattern clothes is flirtatious sweetheart","1","The Angry Harlequin"
"91439","... Many of the stock characters are still familiar today. Harlequin for instance, with his distinctive lozenge patterned clothes; his flirtatious sweetheart Columbine","no","","2046","Louisa de Gooijer; Elena Alexandra Karampela; Adi Levin","  2601-The Angry Harlequin_Chunk_1.mp3","menu the stock characters are still familiar today harlequin princess with his distinctive lozenge pattern clothes is flirtatious sweetheart","1","The Angry Harlequin"
,,,,,,,,,
"91440","and the familiar to the English in his incarnation as Mr Punch this figure depicts Harley Quinn in angry mood know for ","yes","I can't make out the two words after 'and the' ","2045","Maria Benedetto Mozo; Louisa de Gooijer; Adi Levin","  2601-The Angry Harlequin_Chunk_2.mp3","the trailer for millions of the English in his incarnation as Mr Punch this figure depicts Harley Quinn in angry mood","2","The Angry Harlequin"
"91440","'Pulcinella', familiar to the English in his incarnation as 'Mr. Punch'. This figure depicts Harley Quinn, in angry mood, know for","no","I can't work out what comes before 'Pulcinella' because of the way the audio is cut.","2029","Maria Benedetto Mozo; Louisa de Gooijer; Adi Levin","  2601-The Angry Harlequin_Chunk_2.mp3","the trailer for millions of the English in his incarnation as Mr Punch this figure depicts Harley Quinn in angry mood","2","The Angry Harlequin"
"91440",", and the churlish Pulcinella, familiar to the English in his incarnation as Mr. Punch. This figure depicts Harlequin, in angry mood, known for his","yes","unsure whether I heard ""in angry mood"" correctly","2030","Maria Benedetto Mozo; Louisa de Gooijer; Adi Levin","  2601-The Angry Harlequin_Chunk_2.mp3","the trailer for millions of the English in his incarnation as Mr Punch this figure depicts Harley Quinn in angry mood","2","The Angry Harlequin"
,,,,,,,,,
"91441","his agility we hear a doctor characteristically exaggerated pose comparatively unusual from mice and figure is the emphasis on Harlequins ugliness here","no","","2045","Louisa de Gooijer; Athena; Adi Levin","  2601-The Angry Harlequin_Chunk_3.mp3","is agility here a doctor characteristically exaggerated pose comparatively unusual from mice and figure is the emphasis on Harlequins ugliness here","3","The Angry Harlequin"
"91441","","yes","","2036","Louisa de Gooijer; Athena; Adi Levin","  2601-The Angry Harlequin_Chunk_3.mp3","is agility here a doctor characteristically exaggerated pose comparatively unusual from mice and figure is the emphasis on Harlequins ugliness here","3","The Angry Harlequin"
"91441","his agility, here adopts a characteristically exaggerated pose. Comparatively unusual for a Meissen figure is the emphasis on Harlequin's ugliness here","yes","","2030","Louisa de Gooijer; Athena; Adi Levin","  2601-The Angry Harlequin_Chunk_3.mp3","is agility here a doctor characteristically exaggerated pose comparatively unusual from mice and figure is the emphasis on Harlequins ugliness here","3","The Angry Harlequin"
,,,,,,,,,
"91442","His lips are turned down in a petulant scowl and his bushy eyebrows and large black facial wart do little to endear him. Harlequin's ambiguous character ","no","","2036","Louisa de Gooijer; Athena; Adi Levin","  2601-The Angry Harlequin_Chunk_4.mp3","is lips a turned down in a petulant scowl and his bushy eyebrows and large black facial wart do little to enjoy him Harlequins and Biggie","4","The Angry Harlequin"
"91442","his lips are turned down in a petulant scowl and his bushy eyebrows and large black facial wart do little to endear him Harlequins ambiguous ","yes","","2045","Louisa de Gooijer; Athena; Adi Levin","  2601-The Angry Harlequin_Chunk_4.mp3","is lips a turned down in a petulant scowl and his bushy eyebrows and large black facial wart do little to enjoy him Harlequins and Biggie","4","The Angry Harlequin"
"91442","His lips are turned down in a petulant scowl, and his bushy eyebrows and large black facial wart do little to endear him. Harlequin's ambiguous character","yes","","2030","Louisa de Gooijer; Athena; Adi Levin","  2601-The Angry Harlequin_Chunk_4.mp3","is lips a turned down in a petulant scowl and his bushy eyebrows and large black facial wart do little to enjoy him Harlequins and Biggie","4","The Angry Harlequin"
,,,,,,,,,
"91443","is set forth in the following description by an 18th-century writer: 'He is a mixture of stupidity, naiveté, wit, clumsiness, ","yes","","2030","Louisa de Gooijer; Athena; Adi Levin","  2601-The Angry Harlequin_Chunk_5.mp3","is set forth in the following description by an 18th century writer he is a mixture of stupidity naivety we're clumsy","5","The Angry Harlequin"
